Timestamp,SourceIPAddress,DestinationIPAddress,SourcePort,DestinationPort,Protocol,PacketSize,Traffic Category,App Service,Duration,ConnectionAttempts
1676959314,2995054626,1361177681,60068,53676,UDP,902,VoIP,HTTP,512,9
1685431971,657722956,707753856,14533,35739,UDP,285,VoIP,DNS,493,1
1679077980,2730126156,145932875,28646,62065,ICMP,851,VoIP,Other,714,10
1688189821,650384221,3009536996,49054,60855,UDP,202,Email,SMTP,1420,4
1674623810,2822971748,3149221154,25165,39138,ICMP,800,Other,SSH,2905,7
1696803178,3282872917,16589600,60000,4557,UDP,435,Video,SMTP,84,3
1695235135,2511452748,2561764044,62156,36721,ICMP,489,Video,FTP,2524,8
1689852726,2183455371,3417456556,12208,17521,ICMP,736,Other,FTP,1930,6
1687061226,2356494981,3920498551,54512,43468,ICMP,440,File Transfer,SSH,2963,9
1703801285,4227742544,1432097987,13605,5452,TCP,426,Other,Other,1778,9
1699737325,183821441,1385991819,13994,58522,ICMP,960,Web,Other,2674,4
1692533422,199831216,2379565188,9951,61580,UDP,697,Email,SSH,3076,4
1700137470,3577925870,824611136,47620,32378,TCP,619,File Transfer,SMTP,836,5
1696839473,798273739,2013798196,3396,54884,ICMP,1477,Other,FTP,2973,2
1695874787,2816294399,1020649150,39772,39091,TCP,126,Other,DNS,1161,3
1681118870,1112176551,924863196,30089,6085,TCP,354,VoIP,SSH,2523,3
1682169606,1411309597,1985884753,20454,37334,ICMP,838,Email,SSH,3524,1
1679056385,251763706,725368443,1672,57343,ICMP,785,Other,SSH,3093,8
1686659694,710626878,2020627206,32553,44017,TCP,1462,Video,HTTP,1683,9
1700557701,1043032294,2739403634,13751,46707,ICMP,442,Other,FTP,2363,5
1698120929,1236433237,371835321,39849,25901,TCP,605,Video,HTTP,1123,3
1683804377,1830508842,2986662932,38261,28220,UDP,115,Other,HTTP,569,1
1687502575,3099796977,2576049754,6001,24077,ICMP,1480,Video,SMTP,261,7
1690823124,2541509840,2966648495,31829,28491,UDP,1377,Other,FTP,2329,8
1688098393,3570791367,3428477085,52798,10703,UDP,98,Web,Other,2349,4
1685454506,1501700047,3876000292,40046,60799,ICMP,85,VoIP,DNS,3047,3
1674396274,3768597129,753628651,39491,13760,ICMP,157,File Transfer,DNS,272,7
1688506256,1146007984,1616546405,6111,22054,UDP,439,Video,SMTP,1984,6
1685444593,451067230,1286839886,57697,35563,UDP,1359,File Transfer,Other,2357,7
1690790768,1821194675,865814023,2318,23431,TCP,1099,Other,HTTP,3226,3
1683689120,1692472618,1534785898,8895,51710,TCP,778,Email,HTTP,2904,8
1679228477,503372161,3007599849,23308,16950,UDP,268,Email,Other,1813,9
1689309457,3363573571,285835115,1946,40624,UDP,835,Video,HTTP,729,9
1703633183,40673846,1448530050,2947,8720,ICMP,1083,Video,Other,2001,2
1690418041,1015113801,1341074885,20630,51684,TCP,787,Other,SSH,3311,1
1673623604,2474598365,3872666264,10543,39451,ICMP,1245,Other,FTP,3255,10
1694674311,1754952867,4084455757,58945,32077,ICMP,176,Other,DNS,7,1
1687433440,1968549339,75719826,42417,28170,UDP,619,Email,SSH,2702,7
1699454618,1882944353,82686708,25815,19484,ICMP,1044,File Transfer,HTTP,565,9
1677256287,944739274,543406717,55404,45327,UDP,454,Video,SMTP,1941,3
1676077734,714160344,3396931697,21747,51815,ICMP,66,Video,SMTP,2653,3
1685978989,3465736490,675243656,29458,37742,UDP,1095,VoIP,Other,1497,4
1679276970,2904348127,1054528974,19042,22689,ICMP,981,Web,HTTP,1354,2
1688484401,3247665020,2537475845,57796,41828,TCP,1299,Web,Other,2151,1
1685562245,1024873226,271323922,58081,46181,UDP,286,File Transfer,DNS,942,9
1693425530,167773952,1358905165,29898,52135,TCP,839,Email,FTP,338,8
1697077760,3543386170,2638945227,54306,20144,ICMP,1393,File Transfer,Other,2566,6
1676747756,1598454987,1240604318,29046,12011,ICMP,690,Email,HTTP,2984,8
1701629455,1335558799,1790121225,10294,3601,TCP,421,File Transfer,Other,1353,6
1674597362,119680324,2397090580,30031,507,UDP,1473,Web,DNS,2059,3
1692507563,346766056,1574584261,59302,34513,UDP,117,Video,DNS,2238,3
1688998901,2994638863,1719074878,36597,213,ICMP,1075,Video,SSH,1097,1
1701096855,2993689474,3986244205,48490,26833,ICMP,79,VoIP,DNS,1377,4
1687357454,3115620483,4066724623,9793,27818,ICMP,1220,Email,SMTP,3289,3
1694298379,242065778,1658357954,61476,39225,ICMP,176,Web,DNS,1578,1
1692729248,4113837753,1271182608,4967,747,UDP,577,File Transfer,FTP,1673,3
1694469572,2048025150,2410703726,51953,44646,TCP,913,Web,SMTP,3122,10
1699705126,461099488,579257142,42071,61162,TCP,1091,VoIP,FTP,2946,5
1685352637,4223759628,2494733644,34231,60555,UDP,1105,Other,HTTP,3174,8
1682121458,3276716122,3642127362,16965,33934,ICMP,816,Web,SMTP,2093,10
1700781128,3178496387,2089613981,37114,35494,ICMP,225,File Transfer,DNS,149,1
1686446689,2542898298,1119033372,56850,59882,TCP,265,Video,SMTP,2740,6
1675060723,423079669,2004509465,61821,60454,TCP,443,VoIP,SMTP,1539,4
1688120772,2832632297,2330499926,64706,12345,TCP,609,File Transfer,FTP,2422,6
1674543719,2479314737,3817586624,31231,50695,ICMP,1397,VoIP,SMTP,1876,10
1699570440,3375590886,1143965370,23282,29604,UDP,1385,Web,DNS,3156,5
1672642859,1161120860,2115605318,23053,29025,UDP,326,File Transfer,Other,1241,10
1690955035,2849210542,4002985503,4347,6083,UDP,517,VoIP,Other,2943,1
1688905308,897768792,294243516,42437,56783,UDP,523,Other,DNS,3485,3
1685699238,2584062882,2897128993,55378,7759,TCP,840,Web,FTP,2891,9
1683961217,4255716689,1680833707,8169,29449,UDP,133,Web,SMTP,656,5
1680933102,3637809286,3672214843,52917,1503,ICMP,73,VoIP,HTTP,2730,3
1700214616,1800167734,2389735399,20523,58629,ICMP,781,Video,Other,2782,4
1673343836,2317344229,1991922161,63991,29026,TCP,599,Web,Other,2715,6
1681878392,274028035,2670372216,58452,25343,UDP,950,File Transfer,HTTP,2932,8
1672586338,922767434,1012230771,61346,12028,TCP,759,Other,DNS,2852,7
1682468965,3354130085,825759247,45444,45206,ICMP,1256,Email,Other,3485,4
1679988665,4091538265,204451659,40011,41395,TCP,443,Other,Other,1996,8
1680932287,1171146444,3731920824,45957,32445,TCP,1480,Email,DNS,1757,3
1678202935,3237782381,2149042745,13591,34272,TCP,312,Web,DNS,2273,10
1698945341,2083224283,487883339,25066,5586,UDP,883,Other,SSH,451,9
1700679989,909636054,134686560,43475,6373,ICMP,98,File Transfer,Other,2903,7
1688027323,1027129942,4251221580,29856,40731,ICMP,819,Email,Other,2636,1
1685471386,2027763242,146231188,29012,32653,UDP,944,File Transfer,SMTP,2716,8
1698275127,2211979159,3596570880,15008,60392,TCP,1038,Other,SSH,2884,4
1701325918,285350708,1730619474,4716,45457,TCP,764,Email,DNS,388,8
1684466974,473251285,4261857145,25355,62115,ICMP,1029,Other,DNS,1517,5
1683120220,104061406,114290234,29061,27364,UDP,1140,Video,SSH,954,7
1701314235,2551287137,1308296856,18928,5711,UDP,528,Video,DNS,3000,8
1676654016,2683066377,3366593932,46841,23587,UDP,514,Other,SSH,2778,2
1692670015,2355812975,3792111964,21796,51070,ICMP,556,Video,HTTP,2288,5
1696968413,687746855,1926561398,63910,433,TCP,788,Web,SSH,1262,8
1688830916,990206976,2790771164,17214,54309,ICMP,455,Video,SMTP,1442,1
1701160722,179085594,3625311714,41309,35581,TCP,1458,Email,FTP,2864,1
1694046717,1518658135,2253761618,95,27659,UDP,967,VoIP,DNS,2098,8
1698148889,1021532952,1255436697,34865,34596,UDP,488,File Transfer,FTP,159,2
1689121432,1078197195,1306157386,45361,35122,UDP,464,Web,SMTP,431,1
1689528242,1129187995,1785336567,57362,59882,TCP,1228,Email,SMTP,2295,4
1678626212,2752638068,436580464,6684,1224,TCP,1166,Email,HTTP,581,10
1691672089,3284541990,2487318868,17606,45182,TCP,876,Other,SMTP,1224,8
1699634840,1139496874,3616139341,11106,23941,TCP,1260,VoIP,DNS,1707,6
1691030940,1173781256,1772874229,24868,33826,UDP,1304,Other,HTTP,83,5
1691906503,3755937694,2009159546,30829,56397,TCP,1210,Other,Other,423,1
1674199060,2417955725,2280279433,60253,19078,ICMP,902,Email,SMTP,383,2
1697657667,4113464828,614397367,13843,3694,TCP,1333,Video,SMTP,396,2
1698557062,2782572931,2088337404,56883,57583,UDP,1318,Web,Other,1791,3
1702777320,4260084711,352933278,64142,25140,UDP,1043,Email,Other,960,8
1678752268,2027060063,3156805873,40825,58082,ICMP,579,File Transfer,DNS,1277,1
1694492065,3230047101,3651776291,3142,45526,UDP,460,Other,DNS,1886,2
1697214041,1039742548,3834199829,31308,28895,UDP,1250,Other,SSH,1642,2
1684534085,3148840732,3557303079,20378,3974,ICMP,226,Email,Other,3250,1
1678518834,3076872689,2075848590,9368,19328,UDP,1299,Web,DNS,552,7
1701105509,2971387223,4274318965,60230,9540,UDP,93,Web,DNS,2368,9
1672894971,1604006670,439443154,43765,63314,ICMP,127,Video,HTTP,2965,10
1676866705,311337820,3871319401,6802,37376,TCP,1199,File Transfer,Other,1000,9
1703333885,1228829412,4086442196,35168,38217,ICMP,536,File Transfer,SSH,322,5
1679032296,1111491493,1087528237,30041,48758,ICMP,131,Email,SMTP,2318,9
1699552682,481150195,3084144463,55891,10986,ICMP,353,File Transfer,SSH,2172,6
1679292766,1442021187,4225890976,16872,58017,TCP,143,File Transfer,SMTP,1968,9
1696901269,3332533158,3070315420,48183,47586,TCP,771,Video,Other,1010,8
1691530378,2392360115,3530465730,49727,4975,UDP,168,Web,SSH,703,4
1683876644,2079026746,2910012066,4382,3253,UDP,1296,Other,HTTP,632,6
1698486418,701088143,152889388,52955,18702,UDP,325,VoIP,HTTP,2332,7
1686463469,174359222,970016448,50786,60573,ICMP,1146,Web,FTP,2187,1
1681737477,2945889441,2313108082,25773,929,UDP,514,VoIP,Other,2390,6
1693841336,1717605762,3319515466,60663,42253,UDP,870,Video,SMTP,2175,6
1675665708,136840980,3465550777,34821,32183,ICMP,911,File Transfer,Other,2308,3
1676203992,3388685662,3105432313,13742,27303,ICMP,943,Other,FTP,641,5
1691204158,3421461362,1999033904,52588,64914,TCP,1257,File Transfer,Other,3152,5
1701339500,1347989983,2747337828,14216,29412,TCP,955,Email,SMTP,3537,10
1696984292,3031355591,2018504922,50221,12750,TCP,905,Other,HTTP,3032,5
1674598967,3102240217,3704406778,39264,13964,UDP,1128,File Transfer,SSH,2074,6
1674671008,2782933748,2618282509,7552,24362,UDP,1373,Email,HTTP,2024,7
1678188561,2758160862,3987954727,11088,64500,TCP,501,Video,FTP,181,5
1685280850,3821261280,1281421848,48943,64976,TCP,176,File Transfer,DNS,1887,4
1683075946,1282221476,1440032332,54749,61288,TCP,1093,Email,SSH,3578,8
1692790127,162643926,2258318764,5951,7639,UDP,884,Email,Other,2325,5
1698116172,401219176,2889216377,29280,35383,TCP,277,Video,Other,3297,7
1675530733,1860616244,843099582,50638,50112,TCP,260,Web,FTP,2907,3
1682040664,3182435077,2125333797,7198,37737,UDP,1008,Video,HTTP,2280,5
1697861599,1294544618,205745863,56856,44865,TCP,951,VoIP,DNS,3090,9
1693330042,1114743343,1917738853,7349,28586,UDP,542,File Transfer,DNS,2712,1
1693393252,2701645965,511104493,26609,3262,UDP,417,File Transfer,Other,1883,4
1674695043,2607648625,3944368508,49815,36955,TCP,1011,Other,SSH,2177,1
1696252278,769804656,4098620023,11799,9497,TCP,267,Video,DNS,153,8
1690633503,864969512,2177808320,53297,3748,TCP,1106,Email,SSH,679,8
1687004382,1073805082,1462855939,22527,10605,TCP,1486,VoIP,DNS,544,9
1703026723,2829057540,1502542045,36286,47638,TCP,1416,Email,HTTP,1053,10
1693432898,1230896761,2496850522,7800,29908,UDP,1180,VoIP,FTP,2069,10
1692801158,369264395,1163283246,40063,10193,TCP,97,Email,SSH,2556,1
1687255987,1610803046,4165220068,21283,57459,UDP,886,Video,SMTP,2457,3
1693181363,1023078862,1727794400,55928,56425,ICMP,1425,Web,Other,2011,5
1673194655,1110848146,4019440930,29531,5766,TCP,1415,File Transfer,DNS,2891,7
1686784357,2618978341,3473673032,42879,59158,TCP,1295,Other,HTTP,2997,4
1702426835,3913616075,2788923351,53884,59020,TCP,1472,File Transfer,FTP,1341,1
1694569631,4036996709,1847357725,16915,12552,TCP,710,Web,FTP,972,4
1703283482,3782189431,4209991685,23111,51614,UDP,822,Other,HTTP,2553,2
1674847840,831635817,905267010,11653,44696,UDP,188,VoIP,FTP,3241,2
1697243115,2111844019,4001991892,50007,28667,TCP,109,Email,HTTP,269,8
1679038374,706770737,2955338351,32223,26952,TCP,1457,File Transfer,Other,3506,2
1699087342,611466237,2924806671,30759,23907,TCP,985,Email,HTTP,2365,7
1699554606,2303259242,589524819,40991,27438,TCP,1451,File Transfer,SSH,2380,4
1679023347,3477472512,2495294597,46485,31010,UDP,1096,Email,SSH,2635,3
1673047559,3334077640,81804184,31085,55054,UDP,734,File Transfer,SMTP,3546,7
1702333930,231427067,2819137911,28628,62963,TCP,1161,File Transfer,Other,2439,7
1682587342,2107305241,4202994347,13507,37987,ICMP,559,File Transfer,DNS,631,8
1703472152,225387268,2925312132,3137,61292,TCP,475,VoIP,SSH,3149,9
1700595906,89561053,1052844394,12404,10064,ICMP,1356,Other,Other,1782,4
1695229041,2815030577,3689121676,22480,11748,TCP,1039,Other,HTTP,2428,7
1698705222,504911542,1158349529,55893,36291,ICMP,68,Other,DNS,598,9
1697867888,2435158506,2030073608,27382,19125,UDP,772,VoIP,DNS,2231,1
1695332832,837253063,3347572557,15522,53113,ICMP,960,Email,HTTP,576,6
1677585198,1776391115,1167357498,10565,23557,UDP,149,Web,Other,3114,3
1685027345,2781997901,3492673,39647,29196,ICMP,1390,Video,SSH,1945,6
1700996625,2314397158,2922856916,28195,34457,TCP,724,Web,DNS,138,9
1700309042,3873939241,2087772587,15408,19919,TCP,1035,VoIP,Other,2499,4
1673829206,3499264262,3697910505,61959,46958,ICMP,1269,Email,SMTP,206,3
1692787486,110285344,3082480186,28897,3030,TCP,129,Email,Other,2945,6
1680708000,3135419591,2710320429,35252,32720,TCP,1321,Video,Other,877,3
1686096939,4102268059,909934262,16762,13504,TCP,584,Other,SMTP,470,4
1702994085,2572199426,2739068009,18895,2464,UDP,1292,Video,FTP,210,9
1689360249,3927248953,2182306286,53042,46066,ICMP,1439,Video,HTTP,1870,6
1678942668,3032486703,1804426281,45662,6890,ICMP,1130,File Transfer,Other,2784,9
1693872736,1198154111,610612759,37149,9837,UDP,1335,Email,SSH,108,6
1688147024,414662450,1818222473,7707,24969,TCP,673,File Transfer,SMTP,2218,10
1689192716,1106343227,4256172182,51848,51092,UDP,126,Email,SSH,2384,3
1702715691,2138431489,3722369016,10378,10233,ICMP,597,Other,DNS,784,6
1674344052,3677895255,2047361937,27000,58804,ICMP,1060,File Transfer,DNS,791,1
1695427334,4099858433,2025512322,61736,64191,TCP,1180,Web,DNS,2907,8
1678820602,395948022,749194678,55912,2049,ICMP,423,VoIP,DNS,1436,7
1673156660,1615708752,1661962262,18866,38503,ICMP,657,Web,DNS,85,10
1688437156,3054272947,933337705,40983,14563,TCP,397,Email,FTP,2124,6
1686586194,1689460598,2521359533,44579,26718,UDP,64,Video,SSH,2687,5
1695236136,462588746,2446039193,28220,17615,TCP,920,VoIP,SSH,3253,8
1688963289,638999001,3076618965,28164,58626,TCP,1337,VoIP,FTP,1036,5
1681810720,3918235240,3387781051,10912,43597,ICMP,646,Other,DNS,1381,10
1679618704,1719828717,983397523,30586,37647,UDP,1065,Video,DNS,1406,5
1679383115,2687488672,2497300638,22981,51646,TCP,488,VoIP,Other,296,10
1688917877,1849250299,3870641386,50947,15647,UDP,914,File Transfer,SSH,1370,3
1697999393,1439779165,484166181,44829,7386,TCP,1191,File Transfer,FTP,1364,7
1686312082,1971292799,3926880125,23352,41168,ICMP,659,Email,SSH,1594,1
1680445724,3935503381,494282616,39676,20017,TCP,130,VoIP,SSH,3560,2
1685378718,1114950718,1837921232,42306,63848,ICMP,756,Email,Other,1237,4
1702039005,2481631500,3890589469,32954,2255,TCP,294,Video,SSH,2956,4
1698987510,2416411636,98089069,13175,28643,TCP,850,Video,FTP,987,6
1697745955,271372670,3639043396,52093,57947,UDP,688,Other,DNS,2440,6
1689662493,352427449,3644465400,35733,49521,ICMP,845,Other,SMTP,1483,5
1703780229,1965204819,1784282860,58029,42132,ICMP,1161,Other,SSH,1659,9
1693313384,69351618,2990152801,35790,29403,UDP,314,File Transfer,DNS,640,7
1695649689,1332671857,3807705006,33139,20416,ICMP,879,Email,FTP,1659,7
1699362574,3623010720,573489223,60118,18794,ICMP,1070,File Transfer,DNS,1330,3
1697346473,2448269302,164146192,36934,46357,UDP,273,VoIP,FTP,2108,5
1697089898,2931333346,45503863,22814,256,ICMP,317,Video,HTTP,2350,5
1686552784,1177705846,1531458875,19823,30379,ICMP,1405,Email,DNS,2611,9
1673522346,2098734645,3500012746,54392,45400,TCP,1440,VoIP,FTP,2837,9
1685612053,2962204500,931814164,24836,2078,ICMP,834,VoIP,DNS,2761,8
1686235885,1827937162,2006221001,11666,46371,TCP,1304,Web,HTTP,3376,5
1678028365,1014641000,1238188443,5839,549,UDP,1025,Web,SSH,1308,6
1673749590,2934384219,3822541161,30033,36793,ICMP,844,Other,Other,1841,3
1679934147,2507803610,3586970813,24240,28811,ICMP,1445,VoIP,SSH,2832,5
1679094371,2608054354,1777779971,61779,50593,ICMP,1101,Web,SMTP,2671,9
1681656065,3110018233,115244863,14082,26921,ICMP,597,VoIP,SSH,2583,9
1701724212,4125416832,1912097653,10756,48946,ICMP,372,File Transfer,DNS,1209,3
1697303252,2004241686,2734164762,5838,39010,UDP,1022,Email,SSH,1906,9
1680306007,231653922,3248145807,30563,47828,ICMP,83,File Transfer,DNS,811,8
1703045490,566331813,3955158067,25366,2877,ICMP,109,File Transfer,FTP,3469,3
1703231433,2642987465,2501553887,10337,29020,TCP,185,File Transfer,FTP,477,6
1698922415,4030951425,2498981074,27659,57282,TCP,1164,Video,DNS,2428,10
1692179633,2379730166,1387575747,5580,25133,TCP,1343,VoIP,HTTP,3532,5
1693658419,3438075816,1414458317,8699,31515,TCP,300,Email,Other,391,1
1673040727,416830803,2823859630,11772,22135,TCP,207,Other,DNS,309,9
1701449625,831499600,308812299,59893,5997,ICMP,1491,Web,Other,2687,8
1672783123,868838656,3730908095,58222,63343,TCP,1271,VoIP,HTTP,2753,10
1673060489,3129739930,1081788458,15054,20460,ICMP,1116,Other,Other,1125,8
1675375567,1664098586,2170763923,54566,19352,UDP,328,Video,SMTP,161,6
1689403576,1254505104,926943620,17874,19104,ICMP,1321,Web,Other,3298,8
1687681095,2840268944,3022059020,60688,20323,TCP,874,File Transfer,SSH,2821,10
1677289120,3481202044,3375096668,37093,37104,UDP,947,Web,DNS,1297,6
1676893415,3685966813,1144980927,9604,60,UDP,1101,Video,DNS,1272,1
1689058495,1199645226,3716257576,55053,47992,ICMP,175,VoIP,DNS,1501,2
1681633192,1591511735,1690562703,40154,56265,TCP,1229,Video,FTP,1053,9
1688202442,2303371984,733418692,32758,41765,TCP,685,Other,DNS,2611,1
1689797110,3983553774,2355411993,10072,3516,TCP,274,Video,HTTP,1431,7
1697156571,2840146423,2401541036,26640,45002,UDP,1140,Web,SSH,1354,8
1682306921,698890315,22845366,48865,32979,ICMP,1020,Web,SSH,663,8
1691063280,1526769284,3673484520,2290,19021,UDP,524,Video,FTP,1492,9
1693758715,2151275310,262984227,38286,12616,TCP,315,Video,Other,1899,6
1680940448,2743786917,3791469872,46668,29930,TCP,480,File Transfer,SMTP,2437,3
1691854555,1010613599,40037360,60587,42859,TCP,795,Video,SMTP,1701,9
1680179879,2171006433,94206295,53551,53679,UDP,1449,File Transfer,DNS,1605,7
1679318277,1914463469,3126875456,55961,16371,ICMP,1072,Video,SMTP,3403,4
1682549606,2490777772,2673234137,12949,37556,ICMP,194,File Transfer,SMTP,2244,8
1682201269,3603613932,3145052654,15033,30625,ICMP,1418,VoIP,SMTP,985,6
1687357162,552714819,330683173,62419,35705,TCP,926,Email,Other,3028,5
1676893865,2949007197,3743127931,26908,12645,UDP,1188,Other,Other,2688,8
1683975975,4199456211,2940521777,3431,37089,UDP,617,VoIP,Other,2013,6
1688518717,3033921639,3746546923,58491,52283,TCP,1355,Video,Other,1319,6
1699521703,4208890945,2960452317,58137,13731,UDP,1482,File Transfer,SMTP,1964,4
1687289185,3833496633,1674663971,14003,12775,UDP,1208,File Transfer,Other,1195,1
1696533837,640898444,1519057783,51315,54043,UDP,124,VoIP,SMTP,1770,2
1699222598,2997094000,3834966763,22825,47181,UDP,1418,Email,SMTP,161,9
1697150318,2530051504,3849217637,64077,40892,ICMP,262,File Transfer,HTTP,1843,1
1696623270,2452595336,3188175087,38252,1063,UDP,1157,Other,FTP,670,1
1674750400,4145172474,2266238655,14766,28952,ICMP,731,VoIP,FTP,321,2
1693641042,4251224140,2550462001,56405,25890,ICMP,888,File Transfer,DNS,2128,4
1700220286,1528381260,3665803349,33067,31708,UDP,327,Other,DNS,1517,4
1703864947,2777911810,3121105629,56172,26116,TCP,1342,Email,SMTP,3294,1
1701288512,3320085889,1168615736,44103,30141,UDP,439,File Transfer,Other,1245,7
1680496903,939995109,1149676025,58328,40297,TCP,1426,Other,FTP,1866,1
1685968095,448787760,58314858,54375,6282,UDP,173,Video,DNS,3472,6
1696049197,4007006775,181929553,15498,3877,UDP,1390,File Transfer,SMTP,1962,3
1673792754,1499290525,3818225850,3073,57951,TCP,600,VoIP,DNS,2770,3
1677114423,2445939039,3598362553,19587,31979,ICMP,443,Web,FTP,1835,10
1672999436,2849547879,1060173216,29008,59787,ICMP,818,Video,DNS,650,3
1680259755,766328481,1433709204,43299,29651,ICMP,428,VoIP,FTP,3484,6
1696220615,1332803467,21177615,13725,59384,UDP,554,Web,DNS,2683,8
1691240927,2575625428,3033721966,43827,5049,UDP,808,Web,SSH,2296,7
1700524926,4255604970,1208488710,53895,40826,TCP,960,Other,HTTP,2440,10
1680621047,3863723811,2700005140,65072,29671,UDP,1274,Other,Other,2420,9
1694920620,2256408457,4205106729,13926,49876,TCP,254,Video,SSH,1148,10
1680048546,4032717667,3296911083,25725,19905,TCP,663,Web,FTP,421,4
1697711932,3138060966,2636012361,46891,60228,ICMP,239,Web,FTP,3528,8
1696312277,1513189859,1482079305,17394,17923,UDP,123,Email,HTTP,1369,1
1696552546,2753577826,924978848,64741,42903,TCP,322,Video,FTP,3026,8
1682583938,349847229,1995759830,30905,36197,ICMP,577,Web,DNS,473,10
1695305606,3447684439,4114789427,41548,26386,ICMP,450,Video,FTP,86,4
1686262372,695649395,2942142418,62796,38736,TCP,1345,VoIP,FTP,3418,4
1680906674,137104314,545987735,2445,55019,TCP,1001,Video,HTTP,237,1
1674738709,4186546507,1073040288,17410,33700,TCP,513,Other,DNS,3351,4
1682174736,3848135532,3906530536,40278,21457,ICMP,495,Web,Other,1304,7
1693861198,2162498096,2505390513,16685,50134,UDP,876,Other,SMTP,1160,6
1692416611,1377682702,852221294,804,57022,UDP,630,Web,HTTP,445,6
1687326028,1773465486,346511895,28036,3194,TCP,712,Other,FTP,3527,7
1681701951,2862431699,3268841173,3,44087,UDP,484,Web,SSH,3059,10
1701406065,1229860571,132412984,60392,4607,UDP,274,Other,DNS,1089,10
1682365349,1568595256,3953587261,47291,55317,ICMP,1439,Other,DNS,3427,10
1685786855,354155364,1382020020,43613,9980,UDP,908,VoIP,SSH,3379,7
1687146804,4122330193,3392837209,41634,38627,UDP,787,Video,HTTP,307,7
1697716733,1071872857,1258192703,1826,39448,ICMP,657,Video,SMTP,1827,3
1673321300,159226312,705320987,54671,60827,ICMP,934,Web,HTTP,1012,9
1695233100,186686614,766307259,13866,10970,ICMP,1175,Web,HTTP,1351,1
1703528549,1422975901,4268495707,58004,1924,UDP,1380,Video,FTP,700,9
1687514376,131023449,4050595262,54807,64850,UDP,1028,Email,DNS,2305,4
1685537072,2425746046,3348986890,13609,56551,ICMP,236,VoIP,SSH,2772,5
1688471967,176199640,1429315843,9322,2286,UDP,428,Email,SMTP,955,6
1672603700,2011742372,966716583,11921,30618,ICMP,478,Email,DNS,1926,4
1690776351,406329097,646520303,25339,33471,UDP,592,Other,Other,2861,4
1694028965,3890531687,3759709446,14864,52134,TCP,875,Email,FTP,1594,5
1699161333,2082069327,1352910952,54150,1419,ICMP,259,Web,DNS,2880,4
1685919027,2464959597,3240601153,49589,60317,UDP,1150,Video,SSH,1414,10
1695903019,3762343226,3996566159,24897,42791,ICMP,112,Email,FTP,526,6
1677109481,441949414,835344664,22358,47870,ICMP,478,File Transfer,SMTP,613,8
1696144200,4100828103,3165815019,23113,48574,UDP,1238,VoIP,DNS,3340,7
1685808329,299407173,3989634049,11681,5286,UDP,599,VoIP,Other,715,10
1691739484,337300749,3033579188,31896,52513,UDP,905,Other,Other,253,8
1674317444,1147481268,941788866,65354,27194,TCP,522,Web,Other,3392,5
1686443757,1819322775,1868119121,18807,25710,ICMP,922,VoIP,FTP,1877,5
1680710174,291423713,2868871925,23104,15931,UDP,1200,Other,SMTP,177,8
1700067456,1983570894,3724883264,41130,60737,TCP,1089,File Transfer,Other,1731,6
1698202874,1226966507,1605932326,50623,56657,TCP,633,File Transfer,SSH,3266,9
1679737381,431850080,2211350619,53446,61964,TCP,889,Other,FTP,250,4
1676427981,760568305,878741494,6971,14920,ICMP,645,Email,HTTP,1857,3
1679873461,2878668027,2438761763,38693,43244,TCP,667,Web,SSH,1878,3
1683583553,4144239756,3614432265,48739,22907,TCP,219,File Transfer,SSH,3507,1
1672514196,2372015647,1331698878,50616,17082,UDP,704,Email,DNS,3,2
1682823757,3802827573,2929842436,51561,41655,TCP,981,Web,FTP,1314,5
1692306353,1214555227,3597080304,56619,64219,ICMP,1409,Web,SSH,1049,7
1680691472,2539694053,602664113,56267,11155,UDP,492,Email,SSH,356,8
1701150071,1932618125,1538592745,58210,47312,ICMP,393,VoIP,HTTP,560,6
1680456124,3792270202,1593298934,63588,48790,UDP,76,Other,FTP,2605,8
1703532563,903546017,3233346083,39192,26088,UDP,1072,Other,FTP,2788,5
1689462967,4111606594,74055350,11031,64139,UDP,195,Other,HTTP,1971,6
1682369679,3578941304,2053398774,10475,55155,TCP,1432,File Transfer,SMTP,3360,1
1691795793,4184440690,13666208,5760,7754,UDP,641,Video,SMTP,209,10
1688278309,2998804822,211020918,11883,496,ICMP,955,VoIP,FTP,117,1
1682956506,1853196145,1378197061,19507,25228,TCP,170,Web,FTP,2311,8
1690688136,1479228092,1945663264,43031,46290,ICMP,344,File Transfer,SMTP,1111,4
1703837814,2132478126,258092520,11364,862,TCP,1244,Other,FTP,2616,1
1681447193,120131503,1377164669,54008,55522,TCP,708,Email,DNS,1947,2
1690550929,127994744,3146712776,18458,34194,TCP,1185,Other,SSH,3506,7
1680305823,2058781027,3281191438,28925,62028,UDP,1127,VoIP,DNS,2983,4
1687414734,1916905131,12549563,36631,62414,TCP,416,File Transfer,SMTP,568,6
1672849755,4017558793,3180495713,52387,57858,UDP,844,VoIP,Other,2993,9
1681347090,584461752,2866030672,61725,17501,TCP,719,File Transfer,DNS,1791,6
1687131710,450129727,3869685771,39790,41543,TCP,1080,Other,DNS,2182,10
1697121381,3022481305,966066173,21434,7960,TCP,830,Web,FTP,2945,9
1685222659,1445243412,2490301902,49594,7866,TCP,889,VoIP,HTTP,1716,9
1679509567,307086515,2524631023,48705,5033,TCP,437,VoIP,DNS,794,1
1701511723,1810064392,1942696859,33485,37128,UDP,1477,Web,Other,817,9
